
CLASS:YYY	HD:10	MAXLEVEL:5	TYPE:Prestige.PC	SOURCEPAGE:p.		BONUS:COMBAT|BASEAB|classlevel("APPLIEDAS=NONEPIC")		BONUS:SAVE|BASE.Fortitude|classlevel("APPLIEDAS=NONEPIC")/2+2		BONUS:SAVE|BASE.Reflex,BASE.Will|classlevel("APPLIEDAS=NONEPIC")/3	
CLASS:YYY	STARTSKILLPTS:	CSKILL:

CLASS:YYY	HD:10	MAXLEVEL:5	TYPE:Prestige.PC	SOURCEPAGE:p.		BONUS:COMBAT|BASEAB|classlevel("APPLIEDAS=NONEPIC")		BONUS:SAVE|BASE.Fortitude|classlevel("APPLIEDAS=NONEPIC")/2+2		BONUS:SAVE|BASE.Reflex,BASE.Will|classlevel("APPLIEDAS=NONEPIC")/3	
CLASS:YYY	STARTSKILLPTS:	CSKILL:

CLASS:YYY	HD:10	MAXLEVEL:5	TYPE:Prestige.PC	SOURCEPAGE:p.		BONUS:COMBAT|BASEAB|classlevel("APPLIEDAS=NONEPIC")		BONUS:SAVE|BASE.Fortitude|classlevel("APPLIEDAS=NONEPIC")/2+2		BONUS:SAVE|BASE.Reflex,BASE.Will|classlevel("APPLIEDAS=NONEPIC")/3	
CLASS:YYY	STARTSKILLPTS:	CSKILL:

CLASS:YYY	HD:10	MAXLEVEL:5	TYPE:Prestige.PC	SOURCEPAGE:p.		BONUS:COMBAT|BASEAB|classlevel("APPLIEDAS=NONEPIC")		BONUS:SAVE|BASE.Fortitude|classlevel("APPLIEDAS=NONEPIC")/2+2		BONUS:SAVE|BASE.Reflex,BASE.Will|classlevel("APPLIEDAS=NONEPIC")/3	
CLASS:YYY	STARTSKILLPTS:	CSKILL:

CLASS:YYY	HD:10	MAXLEVEL:5	TYPE:Prestige.PC	SOURCEPAGE:p.		BONUS:COMBAT|BASEAB|classlevel("APPLIEDAS=NONEPIC")		BONUS:SAVE|BASE.Fortitude|classlevel("APPLIEDAS=NONEPIC")/2+2		BONUS:SAVE|BASE.Reflex,BASE.Will|classlevel("APPLIEDAS=NONEPIC")/3	
CLASS:YYY	STARTSKILLPTS:	CSKILL:

CLASS:YYY	HD:10	MAXLEVEL:5	TYPE:Prestige.PC	SOURCEPAGE:p.		BONUS:COMBAT|BASEAB|classlevel("APPLIEDAS=NONEPIC")		BONUS:SAVE|BASE.Fortitude|classlevel("APPLIEDAS=NONEPIC")/2+2		BONUS:SAVE|BASE.Reflex,BASE.Will|classlevel("APPLIEDAS=NONEPIC")/3	
CLASS:YYY	STARTSKILLPTS:	CSKILL:

															


#----DESERT WIND															
BLISTERING FLOURISH	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Swordsage Martial Maneuver.Desert Wind Maneuver.Maneuver.Strike	SOURCEPAGE:p.52	SPELLKNOWN:CLASS|Swordsage=1|BLISTERING FLOURISH	PREVARGTEQ:SwordsageInitiatorManeuverLVL,1	ASPECT:Initiation Action|1 standard action	ASPECT:Range|30 ft.	ASPECT:Target Area|30-ft.-radius burst centered on you	ASPECT:Duration|1 minute	ASPECT:Save Info|Fortitude negates	DESC:Your weapon bursts into flames as you twirl it over your head. With a flourish, you cause the fire to explode with a blinding flash. When you use this strike, you generate a burst of brilliant light. Any creature other than you caught in this maneuver's area must make a Fortitude save (DC 11 + your Wis modifier) or be dazzled for 1 minute. This maneuver is a supernatural ability.				
STONE DRAGON'S FURY	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Crusader Martial Maneuver.Stone Dragon Maneuver.Maneuver.Strike	SOURCEPAGE:p.85	SPELLKNOWN:CLASS|Crusader=3|STONE DRAGON'S FURY	PREVARGTEQ:CrusaderInitiatorManeuverLVL,3	PREABILITY:1,CATEGORY=Maneuvers and Stances,TYPE.Stone Dragon Maneuver	ASPECT:Initiation Action|1 standard action	ASPECT:Range|Melee attack	ASPECT:Target Area|Creature or object struck	DESC:With a mighty war cry, you slam your weapon into a slight crack or other fault in an object. The object shudders for a moment before it collapses into broken shards. Your attunement to Stone Dragon's earth nature allows you to spot flaws in objects with uncanny precision. You use this knowledge to your advantage, allowing you to make devastating attacks against objects and constructs. As part of this maneuver, you make a single melee attack. If your attack hits a construct or an object, you deal an extra 4d6 points of damage. You can use this strike in conjunction with the sunder special attack (PH 158) and attempt to damage held or carried objects. Against other targets, you gain no special benefit from this maneuver.					
STONE VISE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Crusader Martial Maneuver.Stone Dragon Maneuver.Maneuver.Strike	SOURCEPAGE:p.85	SPELLKNOWN:CLASS|Crusader=2|STONE VISE	PREVARGTEQ:CrusaderInitiatorManeuverLVL,2	ASPECT:Initiation Action|1 standard action	ASPECT:Range|Melee attack	ASPECT:Target Area|Creature struck	ASPECT:Duration|1 round	ASPECT:Save Info|Fortitude partial	DESC:You make a crushing blow that staggers your opponent, leaving it unable to move. By making a powerful, focused blow, you leave your opponent unable to move. The crushing weight of your blow forces it to waste a precious moment regaining its footing. As part of this maneuver, you make a single melee attack. This attack deals an extra 1d6 points of damage. If the creature hit is standing on the ground, your attack also drops the target's speed to 0 feet (for all movement capabilities) for 1 round. It can otherwise act normally. A successful Fortitude save (DC 12 + your Str modifier) by the creature struck negates the immobilization, but not the extra damage. This maneuver functions only against opponents standing on the ground. A flying creature or a levitating target need not save against the speed reduction effect, but still takes the extra damage.				
STONEFOOT STANCE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Crusader Martial Maneuver.Stone Dragon.Stance	SOURCEPAGE:p.85	SPELLKNOWN:CLASS|Crusader=1|STONEFOOT STANCE	PREVARGTEQ:CrusaderInitiatorManeuverLVL,1	ASPECT:Initiation Action|1 swift action	ASPECT:Range|Personal	ASPECT:Target Area|You	ASPECT:Duration|Stance	DESC:You crouch and set your feet flat on the ground, drawing the resilience of the earth into your body. The students of the Stone Dragon discipline model their defenses after the earth itself. The wind might batter the mountain, the river might cut through the plains, but in the end the stone and rock shrug off such assaults. While you are in this stance, you gain a +2 bonus on Strength checks and a +2 bonus to AC against creatures of a size category larger than yours. This stance immediately ends if you move more than 5 feet for any reason, such as from a bull rush attack, a telekinesis spell, and so forth.					
STRENGTH OF STONE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Crusader Martial Maneuver.Stone Dragon.Stance	SOURCEPAGE:p.85	SPELLKNOWN:CLASS|Crusader=8|STRENGTH OF STONE	PREVARGTEQ:CrusaderInitiatorManeuverLVL,8	PREABILITY:3,CATEGORY=Maneuvers and Stances,TYPE.Stone Dragon Maneuver	ASPECT:Initiation Action|1 swift action	ASPECT:Range|Personal	ASPECT:Target Area|You	ASPECT:Duration|Stance	DESC:You enter an impenetrable defensive stance, making it almost impossible for an attack to strike you in a vulnerable area. While you are in this stance, you focus your efforts on preventing any devastating attacks from penetrating your defenses. You are immune to critical hits while you are in this stance. This stance immediately ends if you move more than 5 feet for any reason, such as from a bull rush attack, a telekinesis spell, and so forth.				
#															
ADAMANTINE BONES	KEY:Swordsage Maneuver ~ ADAMANTINE BONES	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Swordsage Martial Maneuver.Stone Dragon Maneuver.Maneuver.Strike	SOURCEPAGE:p.81	SPELLKNOWN:CLASS|Swordsage=8|ADAMANTINE BONES	PREVARGTEQ:SwordsageInitiatorManeuverLVL,8	PREABILITY:3,CATEGORY=Maneuvers and Stances,TYPE.Stone Dragon Maneuver	ASPECT:Initiation Action|1 standard action	ASPECT:Range|Personal	ASPECT:Target Area|You	ASPECT:Duration|1 round	DESC:You are an impenetrable tower of defiance on the battlefield. Attacking you is as fruitless as striking a mountain with a walking stick. The supreme focus, mental toughness, and physical durability taught by the Stone Dragon discipline culminate in this powerful combat maneuver. When you make a successful attack, your mind focuses your body into the equivalent of a living shard of rock. Even the most ferocious attacks bounce off you without harm. As part of this maneuver, you make a single melee attack. If this attack hits, you gain damage reduction 20/adamantine for 1 round.			
ANCIENT MOUNTAIN HAMMER	KEY:Swordsage Maneuver ~ ANCIENT MOUNTAIN HAMMER	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Swordsage Martial Maneuver.Stone Dragon Maneuver.Maneuver.Strike	SOURCEPAGE:p.81	SPELLKNOWN:CLASS|Swordsage=7|ANCIENT MOUNTAIN HAMMER	PREVARGTEQ:SwordsageInitiatorManeuverLVL,7	PREABILITY:3,CATEGORY=Maneuvers and Stances,TYPE.Stone Dragon Maneuver	ASPECT:Initiation Action|1 standard action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature or unattended object	DESC:You put the weight of a great mountain behind your attack, pounding through armor and bone. As part of this maneuver, you make a single melee attack. This attack deals an extra 12d6 points of damage and automatically overcomes damage reduction and hardness.				
BONESPLITTING STRIKE	KEY:Swordsage Maneuver ~ BONESPLITTING STRIKE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Swordsage Martial Maneuver.Stone Dragon Maneuver.Maneuver.Strike	SOURCEPAGE:p.81	SPELLKNOWN:CLASS|Swordsage=4|BONESPLITTING STRIKE	PREVARGTEQ:SwordsageInitiatorManeuverLVL,4	PREABILITY:2,CATEGORY=Maneuvers and Stances,TYPE.Stone Dragon Maneuver	ASPECT:Initiation Action|1 standard action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature	DESC:Your attack slams home with a ferocious crack of shattered bones and pulped flesh. Your target reels backward, still alive but severely crippled. A Stone Dragon adept is an implacable foe. Your attacks smash through armor and turn bone into dust. By focusing your strength into a single, devastating attack, you smash an opponent to the core. His very health and endurance are left wrecked by your attack. As part of this maneuver, you make a single melee attack. If your attack hits, the target takes normal damage as well as 2 points of Constitution damage.				
BONECRUSHER	KEY:Swordsage Maneuver ~ BONECRUSHER	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Swordsage Martial Maneuver.Stone Dragon Maneuver.Maneuver.Strike	SOURCEPAGE:p.81	SPELLKNOWN:CLASS|Swordsage=3|BONECRUSHER	PREVARGTEQ:SwordsageInitiatorManeuverLVL,3	ASPECT:Initiation Action|1 standard action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature	ASPECT:Duration|See text	ASPECT:Save Info|Fortitude partial; see text	DESC:You deliver your attack, and your enemy's eyes jerk wide open in panic as his skeleton begins to fracture in hundreds of places. As part of this maneuver, you make a melee attack. If your attack hits, it deals an extra 4d6 points of damage. The creature struck must succeed on a Fortitude save (DC 13 + your Str modifier) or its skeletal structure becomes massively weakened, and all rolls made to confirm a critical hit against the target gain a +10 bonus. A successful save does not negate the extra damage. This effect lasts until the target's hit points are restored to their full normal total, whether by magical or normal healing. Creatures without a discernible anatomy or that are immune to critical hits are immune to this maneuver's special effect. The extra damage still applies against such targets.			
BOULDER ROLL	KEY:Swordsage Maneuver ~ BOULDER ROLL	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Swordsage Martial Maneuver.Stone Dragon Maneuver.Maneuver.Boost	SOURCEPAGE:p.81	SPELLKNOWN:CLASS|Swordsage=4|BOULDER ROLL	PREVARGTEQ:SwordsageInitiatorManeuverLVL,4	ASPECT:Initiation Action|1 full-round action	ASPECT:Range|Personal	ASPECT:Target Area|You	ASPECT:Duration|Instantaneous	DESC:Like a boulder tumbling down a mountainside, you slam through your enemies. You are an implacable foe once you gain enough momentum. As you move across the battlefield, your foes must stand aside or be crushed beneath your feet. If you make an overrun attack (PH 157), you can initiate this boost. You gain a +4 bonus on your Strength check made to overrun, and if you fail your check, your target can't knock you prone. You simply stop moving in the last legal space you occupied. You do not provoke attacks of opportunity for the movement or the overrun attempts.				
CHARGING MINOTAUR	KEY:Swordsage Maneuver ~ CHARGING MINOTAUR	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Swordsage Martial Maneuver.Stone Dragon Maneuver.Maneuver.Strike	SOURCEPAGE:p.81	SPELLKNOWN:CLASS|Swordsage=1|CHARGING MINOTAUR	PREVARGTEQ:SwordsageInitiatorManeuverLVL,1	ASPECT:Initiation Action|1 full-round action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature	DESC:You charge at your foe, blasting him with such power that he stumbles back. As you roar across the battlefield, your position yourself to deliver a devastating charge attack. When you slam STONE DRAGON 82 Maneuvers and Stances into an opponent, you crush him with concussive force and send him stumbling backward. As part of this maneuver, you make a bull rush attack (PH 154) as part of a charge. Neither the movement nor the bull rush attack provokes attacks of opportunity. Resolve the bull rush attempt normally. If your Strength check exceeds the opponent's result, you deal bludgeoning damage equal to 2d6 + your Str modifier in addition to pushing the target back as normal. Assuming your Strength check is high enough, you can push your target back more than 5 feet (as normal for a bull rush, but without having to follow).					
COLOSSUS STRIKE	KEY:Swordsage Maneuver ~ COLOSSUS STRIKE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Swordsage Martial Maneuver.Stone Dragon Maneuver.Maneuver.Strike	SOURCEPAGE:p.82	SPELLKNOWN:CLASS|Swordsage=7|COLOSSUS STRIKE	PREVARGTEQ:SwordsageInitiatorManeuverLVL,7	PREABILITY:2,CATEGORY=Maneuvers and Stances,TYPE.Stone Dragon Maneuver	ASPECT:Initiation Action|1 standard action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature	ASPECT:Save Info|Fortitude partial	DESC:Focusing your strength with a deep, rumbling shout, you execute an attack that sends your opponent flying through the air. As part of this maneuver, you make a melee attack against your foe. This attack deals an extra 6d6 points of damage, and the creature struck must succeed on a Fortitude save (DC 17 + your Str modifier) or be hurled 1d4 squares away from you, falling prone in that square. A creature of a smaller size category than yours gets a -2 penalty on this save; a creature of a larger size category than yours gets a +2 bonus on the save. The enemy's movement doesn't provoke attacks of opportunity. If an obstacle blocks the creature's movement, it instead stops in the first unoccupied square.			
CRUSHING VISE	KEY:Swordsage Maneuver ~ CRUSHING VISE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Swordsage Martial Maneuver.Stone Dragon Maneuver.Maneuver.Strike	SOURCEPAGE:p.82	SPELLKNOWN:CLASS|Swordsage=6|CRUSHING VISE	PREVARGTEQ:SwordsageInitiatorManeuverLVL,6	ASPECT:Initiation Action|1 standard action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature	ASPECT:Duration|1 round	DESC:The overwhelming power behind your attack leaves your opponent unable to move. The punishing strike forces it to waste a few moments shrugging off the effects of your attack. By making a powerful, focused blow, you leave your opponent unable to move. The crushing weight of your attack forces it to waste a precious moment regaining its footing. As part of this maneuver, you make a melee attack. This attack deals an extra 4d6 points of damage. If the creature you hit is standing on the ground, your attack also drops the target's speed to 0 feet (for all movement types) for 1 round. It can act normally in all other ways. This maneuver functions only against opponents standing on the ground. A flying creature or a levitating target is immune to the speed reducing effect, but not to the extra damage.				
CRUSHING WEIGHT OF THE MOUNTAIN	KEY:Swordsage Maneuver ~ CRUSHING WEIGHT OF THE MOUNTAIN	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Swordsage Martial Maneuver.Stone Dragon.Stance	SOURCEPAGE:p.82	SPELLKNOWN:CLASS|Swordsage=3|CRUSHING WEIGHT OF THE MOUNTAIN	PREVARGTEQ:SwordsageInitiatorManeuverLVL,3	PREABILITY:1,CATEGORY=Maneuvers and Stances,TYPE.Stone Dragon Maneuver	ASPECT:Initiation Action|1 swift action	ASPECT:Range|Personal	ASPECT:Target Area|You	ASPECT:Duration|Stance	DESC:You crush your opponent beneath you, squeezing the life out of him as you pin him to the ground. Engaging in close combat against you is, at best, a foolish prospect. Drawing on your understanding of the Stone Dragon discipline, you squeeze a foe within your grasp and force the life from him. While you are in this stance, you gain the ability to constrict for 2d6 points of damage + 1-1/2 times your Str bonus (if any). You can constrict an opponent that you grapple by making a successful grapple check.			
EARTHSTRIKE QUAKE	KEY:Swordsage Maneuver ~ EARTHSTRIKE QUAKE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Swordsage Martial Maneuver.Stone Dragon Maneuver.Maneuver.Strike	SOURCEPAGE:p.82	SPELLKNOWN:CLASS|Swordsage=8|EARTHSTRIKE QUAKE	PREVARGTEQ:SwordsageInitiatorManeuverLVL,8	PREABILITY:2,CATEGORY=Maneuvers and Stances,TYPE.Stone Dragon Maneuver	ASPECT:Initiation Action|1 standard action	ASPECT:Range|20 ft.	ASPECT:Target Area|20-ft.-radius burst, centered on you	ASPECT:Duration|Instantaneous	ASPECT:Save Info|Reflex negates	DESC:You swing your weapon in a wild arc, slamming it into the ground at your feet. Energy surges out from you, causing the ground to shudder with a sharp tremor. You channel ki into the earth with your mighty strike, causing the ground to rumble and shake briefly. Anyone standing on the ground in this maneuver's area must make a successful Reflex save (DC 18 + your Str modifier) or be knocked prone. Any creature standing on the ground in this area that is currently casting a spell must succeed on a Concentration check (DC 20 + spell level) or lose the spell. You are immune to the effect of the earthstrike quake maneuver. Your allies must still save as normal against its effect. Walls and similar barriers don't block the line of effect of an earthstrike quake.		
ELDER MOUNTAIN HAMMER	KEY:Swordsage Maneuver ~ ELDER MOUNTAIN HAMMER	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Swordsage Martial Maneuver.Stone Dragon Maneuver.Maneuver.Strike	SOURCEPAGE:p.82	SPELLKNOWN:CLASS|Swordsage=5|ELDER MOUNTAIN HAMMER	PREVARGTEQ:SwordsageInitiatorManeuverLVL,5	PREABILITY:2,CATEGORY=Maneuvers and Stances,TYPE.Stone Dragon Maneuver	ASPECT:Initiation Action|1 standard action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature or unattended object	DESC:You draw strength from the earth beneath your feet and transfer it into ruinous power. Your next attack drops like an avalanche upon your foe, hammering him into submission. The students of the Stone Dragon discipline learn to tap into the power of the earth, channel its endless strength, and use it to grant their attacks tremendous force. A strike delivered by a Stone Dragon adept can shatter a warrior's shield, turn a wooden door into splinters, or slay an ogre with a single blow. When you use this maneuver, you make a single melee attack. That attack deals an extra 6d6 points of damage and automatically overcomes damage reduction and hardness.				
GIANT'S STANCE	KEY:Swordsage Maneuver ~ GIANT'S STANCE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Swordsage Martial Maneuver.Stone Dragon.Stance	SOURCEPAGE:p.83	SPELLKNOWN:CLASS|Swordsage=5|GIANT'S STANCE	PREVARGTEQ:SwordsageInitiatorManeuverLVL,5	PREABILITY:2,CATEGORY=Maneuvers and Stances,TYPE.Stone Dragon Maneuver	ASPECT:Initiation Action|1 swift action	ASPECT:Range|Personal	ASPECT:Target Area|You	ASPECT:Duration|Stance	DESC:You swing your weapon in a wide, deadly arc that slams into your foe with incredible force. Only your mastery of the Stone Dragon techniques allows you to make such reckless blows without losing your footing. Tapping into the power of the Stone Dragon, you strike with resolute, irresistible force. You learn to set the full weight of your body into each of your attacks. A warrior with less skill would lose his balance and fall to the ground when using this fighting style. While you are in this stance, you deal damage as if you were one size larger than normal, to a maximum of Large. This benefit improves your weapon and unarmed strike damage. It does not confer any of the other benefits or drawbacks of a change in size, such as a modifier to ability scores or AC, or an improved reach. This stance immediately ends if you move more than 5 feet for any reason, such as from a bull rush attack, a telekinesis spell, and so forth.			
IRON BONES	KEY:Swordsage Maneuver ~ IRON BONES	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Swordsage Martial Maneuver.Stone Dragon Maneuver.Maneuver.Strike	SOURCEPAGE:p.83	SPELLKNOWN:CLASS|Swordsage=6|IRON BONES	PREVARGTEQ:CrusaderInitiatorManeuverLVL,6
